datetime,load_mw,zone,temperature,humidity,wind_speed
2025-01-31 16:00:00,24823.23,PJM-RTO,69.22,48.84,4.05
2025-01-31 17:00:00,24732.61,PJM-RTO,64.61,49.37,2.85
2025-01-31 18:00:00,23323.39,PJM-RTO,62.29,58.23,3.32
2025-01-31 19:00:00,23246.66,PJM-RTO,53.24,59.55,4.91
2025-01-31 20:00:00,23656.27,PJM-RTO,51.71,62.66,3.93
2025-01-31 21:00:00,23287.29,PJM-RTO,47.65,62.99,4.13
2025-01-31 22:00:00,23910.64,PJM-RTO,40.56,71.55,6.39
2025-01-31 23:00:00,24334.64,PJM-RTO,44.34,66.42,5.48
2025-02-01 00:00:00,27725.62,PJM-RTO,41.01,71.4,5.57
2025-02-01 01:00:00,26996.46,PJM-RTO,35.74,67.69,7.21
2025-02-01 02:00:00,28851.37,PJM-RTO,40.2,68.68,6.59
2025-02-01 03:00:00,29878.57,PJM-RTO,44.32,65.13,7.79
2025-02-01 04:00:00,31476.7,PJM-RTO,51.35,54.28,8.06
2025-02-01 05:00:00,32414.49,PJM-RTO,51.94,56.73,8.96
2025-02-01 06:00:00,34137.67,PJM-RTO,59.34,53.57,7.13
2025-02-01 07:00:00,33636.54,PJM-RTO,63.41,46.84,5.64
2025-02-01 08:00:00,33998.29,PJM-RTO,71.0,46.85,7.98
2025-02-01 09:00:00,32286.89,PJM-RTO,74.15,50.91,9.43
2025-02-01 10:00:00,33937.62,PJM-RTO,78.5,39.48,7.66
2025-02-01 11:00:00,32367.53,PJM-RTO,81.43,37.5,6.49
2025-02-01 12:00:00,30296.72,PJM-RTO,79.72,37.8,6.23
2025-02-01 13:00:00,30174.9,PJM-RTO,80.54,40.7,4.45
2025-02-01 14:00:00,28405.93,PJM-RTO,77.74,44.97,5.1
2025-02-01 15:00:00,29155.09,PJM-RTO,76.52,43.03,5.37
2025-02-01 16:00:00,26167.16,PJM-RTO,69.12,46.26,3.7
2025-02-01 17:00:00,24827.19,PJM-RTO,63.66,54.9,3.1
2025-02-01 18:00:00,23543.71,PJM-RTO,,54.96,3.95
2025-02-01 19:00:00,24864.65,PJM-RTO,57.97,58.08,3.85
2025-02-01 20:00:00,24026.77,PJM-RTO,47.94,,3.93
2025-02-01 21:00:00,23848.02,PJM-RTO,47.44,64.67,4.18
2025-02-01 22:00:00,24801.91,PJM-RTO,42.29,63.99,6.02
2025-02-01 23:00:00,25415.63,PJM-RTO,41.08,65.86,5.26
2025-02-02 00:00:00,27654.7,PJM-RTO,41.43,74.22,6.23
2025-02-02 01:00:00,28559.26,PJM-RTO,41.09,68.1,7.23
2025-02-02 02:00:00,30995.51,PJM-RTO,,68.16,5.56
2025-02-02 03:00:00,32124.88,PJM-RTO,46.61,63.34,7.47
2025-02-02 04:00:00,32635.53,PJM-RTO,48.99,66.13,7.09
2025-02-02 05:00:00,34374.26,PJM-RTO,57.26,59.8,6.78
2025-02-02 06:00:00,34217.64,PJM-RTO,61.14,53.04,6.45
2025-02-02 07:00:00,35278.46,PJM-RTO,63.25,45.52,7.57
2025-02-02 08:00:00,35667.7,PJM-RTO,70.94,51.12,6.62
2025-02-02 09:00:00,35813.75,PJM-RTO,76.21,47.68,5.91
2025-02-02 10:00:00,34003.99,PJM-RTO,77.03,41.04,7.92
2025-02-02 11:00:00,33353.38,PJM-RTO,82.34,38.38,7.17
2025-02-02 12:00:00,32955.49,PJM-RTO,77.5,36.85,6.32
2025-02-02 13:00:00,31521.78,PJM-RTO,76.26,45.4,5.95
2025-02-02 14:00:00,31359.57,PJM-RTO,79.82,42.37,5.2
2025-02-02 15:00:00,28462.35,PJM-RTO,73.77,46.41,4.11
2025-02-02 16:00:00,28440.98,PJM-RTO,70.94,50.9,4.26
2025-02-02 17:00:00,27037.82,PJM-RTO,63.52,53.93,3.77
2025-02-02 18:00:00,26821.76,PJM-RTO,61.6,51.82,4.52
2025-02-02 19:00:00,27142.86,PJM-RTO,56.4,62.33,2.76
2025-02-02 20:00:00,26266.1,PJM-RTO,49.22,58.13,3.04
2025-02-02 21:00:00,26246.13,PJM-RTO,46.24,60.94,4.1
2025-02-02 22:00:00,26181.44,PJM-RTO,41.68,66.79,5.81
2025-02-02 23:00:00,27084.57,PJM-RTO,40.4,67.38,6.41
2025-02-03 00:00:00,28172.41,PJM-RTO,39.5,68.7,5.34
2025-02-03 01:00:00,31187.47,PJM-RTO,40.43,69.25,7.01
2025-02-03 02:00:00,31423.93,PJM-RTO,41.11,66.96,6.98
2025-02-03 03:00:00,32348.11,PJM-RTO,46.47,66.49,7.09
2025-02-03 04:00:00,34232.51,PJM-RTO,54.2,64.89,7.95
2025-02-03 05:00:00,36177.2,PJM-RTO,57.2,55.36,7.52
2025-02-03 06:00:00,34796.56,PJM-RTO,58.54,54.72,8.23
2025-02-03 07:00:00,36057.51,PJM-RTO,62.65,52.17,6.8
2025-02-03 08:00:00,35907.27,PJM-RTO,72.07,46.13,8.22
2025-02-03 09:00:00,36181.53,PJM-RTO,73.59,40.73,7.74
2025-02-03 10:00:00,35809.15,PJM-RTO,77.36,41.79,7.11
2025-02-03 11:00:00,34935.18,PJM-RTO,79.76,40.24,7.26
2025-02-03 12:00:00,33598.07,PJM-RTO,78.95,40.02,5.7
2025-02-03 13:00:00,32174.75,PJM-RTO,73.62,44.5,5.13
2025-02-03 14:00:00,31113.11,PJM-RTO,78.37,42.82,4.51
2025-02-03 15:00:00,30444.27,PJM-RTO,71.99,46.86,3.57
2025-02-03 16:00:00,29547.82,PJM-RTO,70.85,51.26,4.57
2025-02-03 17:00:00,28768.55,PJM-RTO,69.89,52.7,
2025-02-03 18:00:00,27967.66,PJM-RTO,59.36,54.17,5.4
2025-02-03 19:00:00,27777.34,PJM-RTO,53.5,57.02,4.57
2025-02-03 20:00:00,26010.79,PJM-RTO,48.59,62.27,3.87
2025-02-03 21:00:00,27007.41,PJM-RTO,45.77,68.68,3.83
2025-02-03 22:00:00,27381.26,PJM-RTO,44.05,65.18,5.13
2025-02-03 23:00:00,27217.18,PJM-RTO,40.7,70.47,5.77
2025-02-04 00:00:00,27440.36,PJM-RTO,37.08,,5.0
2025-02-04 01:00:00,29383.25,PJM-RTO,40.1,70.6,5.65
2025-02-04 02:00:00,30794.94,PJM-RTO,44.07,64.66,7.17
2025-02-04 03:00:00,31392.43,PJM-RTO,44.83,66.03,6.96
2025-02-04 04:00:00,32410.61,PJM-RTO,50.83,60.47,8.08
2025-02-04 05:00:00,34080.01,PJM-RTO,55.08,56.7,7.52
2025-02-04 06:00:00,35345.21,PJM-RTO,60.75,59.38,7.77
2025-02-04 07:00:00,34013.37,PJM-RTO,67.33,52.91,7.6
2025-02-04 08:00:00,35415.15,PJM-RTO,69.76,51.2,8.97
2025-02-04 09:00:00,35035.58,PJM-RTO,70.9,45.55,7.44
2025-02-04 10:00:00,34877.69,PJM-RTO,78.73,44.2,9.24
2025-02-04 11:00:00,33086.93,PJM-RTO,76.16,36.72,6.12
2025-02-04 12:00:00,31728.0,PJM-RTO,76.39,44.36,6.09
2025-02-04 13:00:00,31148.16,PJM-RTO,79.66,41.16,5.04
2025-02-04 14:00:00,30722.76,PJM-RTO,78.35,40.58,4.39
2025-02-04 15:00:00,30124.48,PJM-RTO,75.82,40.23,3.82
2025-02-04 16:00:00,28493.24,PJM-RTO,70.41,44.61,3.8
2025-02-04 17:00:00,26866.76,PJM-RTO,60.31,50.76,3.24
2025-02-04 18:00:00,25427.42,PJM-RTO,58.09,56.66,4.96
2025-02-04 19:00:00,25563.65,PJM-RTO,54.76,56.89,4.25
2025-02-04 20:00:00,26240.31,PJM-RTO,48.02,60.58,3.93
2025-02-04 21:00:00,27369.71,PJM-RTO,48.62,68.5,5.23
2025-02-04 22:00:00,26208.19,PJM-RTO,41.21,69.92,5.04
2025-02-04 23:00:00,27860.0,PJM-RTO,42.62,74.39,5.4
2025-02-05 00:00:00,27712.24,PJM-RTO,44.33,70.06,4.37
2025-02-05 01:00:00,27284.31,PJM-RTO,41.97,69.1,7.45
2025-02-05 02:00:00,27918.07,PJM-RTO,,62.21,7.89
2025-02-05 03:00:00,31606.37,PJM-RTO,46.21,70.31,6.59
2025-02-05 04:00:00,30998.59,PJM-RTO,50.62,62.39,7.25
2025-02-05 05:00:00,32112.6,PJM-RTO,55.81,59.64,5.95
2025-02-05 06:00:00,32455.44,PJM-RTO,60.11,53.02,6.76
2025-02-05 07:00:00,32422.03,PJM-RTO,66.37,52.3,7.5
2025-02-05 08:00:00,32688.09,PJM-RTO,67.88,47.25,7.87
2025-02-05 09:00:00,33880.4,PJM-RTO,74.57,46.97,7.77
2025-02-05 10:00:00,34225.23,PJM-RTO,80.53,45.16,5.03
2025-02-05 11:00:00,32256.92,PJM-RTO,77.79,44.2,6.72
2025-02-05 12:00:00,30909.09,PJM-RTO,77.08,40.53,4.93
2025-02-05 13:00:00,30366.61,PJM-RTO,77.29,39.77,4.69
2025-02-05 14:00:00,28777.82,PJM-RTO,74.81,44.65,3.5
2025-02-05 15:00:00,27236.27,PJM-RTO,73.16,40.59,4.05
2025-02-05 16:00:00,26259.17,PJM-RTO,69.63,49.09,4.22
2025-02-05 17:00:00,25867.86,PJM-RTO,63.65,52.65,4.55
2025-02-05 18:00:00,25268.08,PJM-RTO,58.29,58.27,4.84
2025-02-05 19:00:00,25436.62,PJM-RTO,56.59,62.55,3.85
2025-02-05 20:00:00,22808.34,PJM-RTO,46.02,62.91,3.9
2025-02-05 21:00:00,23566.56,PJM-RTO,47.14,68.87,3.75
2025-02-05 22:00:00,25736.52,PJM-RTO,48.0,66.56,6.05
2025-02-05 23:00:00,24945.94,PJM-RTO,37.89,64.64,6.73
2025-02-06 00:00:00,25685.57,PJM-RTO,39.53,74.15,5.99
2025-02-06 01:00:00,26738.35,PJM-RTO,39.17,69.45,5.86
2025-02-06 02:00:00,27450.86,PJM-RTO,43.01,,6.42
2025-02-06 03:00:00,28919.61,PJM-RTO,44.24,69.33,7.4
2025-02-06 04:00:00,29187.95,PJM-RTO,53.15,58.68,7.55
2025-02-06 05:00:00,31060.26,PJM-RTO,53.8,,7.01
2025-02-06 06:00:00,31497.91,PJM-RTO,62.12,55.2,8.89
2025-02-06 07:00:00,31754.25,PJM-RTO,66.57,45.16,9.32
2025-02-06 08:00:00,32490.57,PJM-RTO,72.62,42.27,8.91
2025-02-06 09:00:00,32241.04,PJM-RTO,75.22,42.38,8.01
2025-02-06 10:00:00,32323.47,PJM-RTO,77.38,38.32,7.07
2025-02-06 11:00:00,31811.89,PJM-RTO,77.1,42.87,5.96
2025-02-06 12:00:00,29709.38,PJM-RTO,77.11,39.24,6.74
2025-02-06 13:00:00,28303.14,PJM-RTO,79.03,41.64,5.93
2025-02-06 14:00:00,28139.49,PJM-RTO,78.39,45.52,5.64
2025-02-06 15:00:00,26183.58,PJM-RTO,,45.51,4.13
2025-02-06 16:00:00,26012.76,PJM-RTO,,46.94,4.92
2025-02-06 17:00:00,24211.66,PJM-RTO,65.06,52.8,3.41
2025-02-06 18:00:00,22847.7,PJM-RTO,57.15,55.21,2.45
2025-02-06 19:00:00,23315.88,PJM-RTO,54.91,61.35,3.38
2025-02-06 20:00:00,23514.07,PJM-RTO,50.88,58.13,5.12
2025-02-06 21:00:00,24425.51,PJM-RTO,48.07,65.1,5.38
2025-02-06 22:00:00,23460.55,PJM-RTO,41.93,69.7,4.85
2025-02-06 23:00:00,24590.64,PJM-RTO,38.19,62.13,6.66
2025-02-07 00:00:00,23750.11,PJM-RTO,37.1,67.44,5.56
2025-02-07 01:00:00,27041.49,PJM-RTO,,67.61,4.96
2025-02-07 02:00:00,28392.02,PJM-RTO,40.14,69.06,6.23
2025-02-07 03:00:00,29052.16,PJM-RTO,48.18,68.53,7.28
2025-02-07 04:00:00,29686.65,PJM-RTO,47.24,56.61,7.71
2025-02-07 05:00:00,31252.71,PJM-RTO,56.32,54.85,8.19
2025-02-07 06:00:00,32044.4,PJM-RTO,62.64,55.5,9.92
2025-02-07 07:00:00,31913.91,PJM-RTO,67.4,55.1,8.2
2025-02-07 08:00:00,32694.43,PJM-RTO,70.66,44.59,7.03
2025-02-07 09:00:00,32324.14,PJM-RTO,73.92,41.67,7.32
2025-02-07 10:00:00,31925.88,PJM-RTO,76.94,40.43,8.21
2025-02-07 11:00:00,30609.38,PJM-RTO,79.17,41.78,7.23
2025-02-07 12:00:00,29573.37,PJM-RTO,78.12,33.91,6.16
2025-02-07 13:00:00,29340.1,PJM-RTO,82.67,35.24,5.28
2025-02-07 14:00:00,27859.82,PJM-RTO,77.57,41.64,6.67
2025-02-07 15:00:00,27956.55,PJM-RTO,73.63,44.17,3.27
2025-02-07 16:00:00,24203.86,PJM-RTO,69.13,50.12,2.72
2025-02-07 17:00:00,24429.2,PJM-RTO,67.03,45.22,3.49
2025-02-07 18:00:00,23349.31,PJM-RTO,58.66,56.4,2.42
2025-02-07 19:00:00,22498.97,PJM-RTO,51.98,58.0,4.18
2025-02-07 20:00:00,22555.37,PJM-RTO,51.08,65.56,3.74
2025-02-07 21:00:00,23788.18,PJM-RTO,45.51,63.83,5.2
2025-02-07 22:00:00,24228.25,PJM-RTO,41.02,68.69,5.08
2025-02-07 23:00:00,24065.74,PJM-RTO,42.44,64.67,5.52
2025-02-08 00:00:00,27485.5,PJM-RTO,40.25,66.08,6.63
2025-02-08 01:00:00,28182.11,PJM-RTO,41.65,69.93,6.43
2025-02-08 02:00:00,30092.29,PJM-RTO,44.44,68.71,7.58
2025-02-08 03:00:00,30001.29,PJM-RTO,46.45,69.23,8.05
2025-02-08 04:00:00,31055.92,PJM-RTO,49.77,59.19,7.17
2025-02-08 05:00:00,31950.19,PJM-RTO,52.14,53.13,7.39
2025-02-08 06:00:00,33753.59,PJM-RTO,60.41,57.38,8.35
2025-02-08 07:00:00,33787.02,PJM-RTO,67.85,52.08,7.34
2025-02-08 08:00:00,33598.08,PJM-RTO,71.99,48.35,6.55
2025-02-08 09:00:00,32916.42,PJM-RTO,74.24,37.64,7.32
2025-02-08 10:00:00,33920.8,PJM-RTO,80.44,40.4,6.54
2025-02-08 11:00:00,31224.35,PJM-RTO,75.67,36.25,7.55
2025-02-08 12:00:00,31172.22,PJM-RTO,79.33,39.79,7.38
2025-02-08 13:00:00,30607.48,PJM-RTO,83.94,36.29,5.03
2025-02-08 14:00:00,29282.01,PJM-RTO,75.05,44.96,5.03
2025-02-08 15:00:00,27780.87,PJM-RTO,74.05,46.46,4.78
2025-02-08 16:00:00,26369.64,PJM-RTO,69.06,45.94,3.31
2025-02-08 17:00:00,27098.25,PJM-RTO,66.57,52.15,3.44
2025-02-08 18:00:00,24427.89,PJM-RTO,61.1,53.27,4.17
2025-02-08 19:00:00,24841.27,PJM-RTO,59.51,60.1,3.54
2025-02-08 20:00:00,24725.3,PJM-RTO,53.27,59.43,4.25
2025-02-08 21:00:00,24287.03,PJM-RTO,48.25,68.73,5.45
2025-02-08 22:00:00,25007.9,PJM-RTO,42.35,68.78,5.24
2025-02-08 23:00:00,25793.94,PJM-RTO,40.79,68.63,4.99
2025-02-09 00:00:00,28415.35,PJM-RTO,36.79,72.03,5.58
2025-02-09 01:00:00,28009.97,PJM-RTO,39.6,67.4,6.64
2025-02-09 02:00:00,30802.64,PJM-RTO,42.4,67.48,7.94
2025-02-09 03:00:00,30948.37,PJM-RTO,45.3,65.68,7.28
2025-02-09 04:00:00,33954.39,PJM-RTO,53.13,65.95,7.85
2025-02-09 05:00:00,33342.27,PJM-RTO,51.59,58.79,7.17
2025-02-09 06:00:00,34708.69,PJM-RTO,60.21,53.39,8.45
2025-02-09 07:00:00,33802.47,PJM-RTO,62.91,55.59,7.33
2025-02-09 08:00:00,35020.58,PJM-RTO,71.38,51.65,7.69
2025-02-09 09:00:00,34735.03,PJM-RTO,72.81,42.23,7.74
2025-02-09 10:00:00,34447.55,PJM-RTO,77.28,41.86,8.09
2025-02-09 11:00:00,33416.44,PJM-RTO,79.8,41.76,6.75
2025-02-09 12:00:00,33477.56,PJM-RTO,80.34,42.96,6.89
2025-02-09 13:00:00,30213.78,PJM-RTO,75.61,33.57,6.4
2025-02-09 14:00:00,31121.16,PJM-RTO,78.09,43.85,4.81
2025-02-09 15:00:00,29630.3,PJM-RTO,75.65,45.1,6.14
2025-02-09 16:00:00,28870.48,PJM-RTO,69.58,45.14,4.67
2025-02-09 17:00:00,27736.47,PJM-RTO,64.69,54.6,3.67
2025-02-09 18:00:00,27818.65,PJM-RTO,61.61,59.82,3.77
2025-02-09 19:00:00,25048.24,PJM-RTO,53.25,62.0,4.26
2025-02-09 20:00:00,26274.23,PJM-RTO,50.51,64.41,3.16
2025-02-09 21:00:00,27648.95,PJM-RTO,47.58,62.27,4.15
2025-02-09 22:00:00,27627.25,PJM-RTO,43.55,69.21,5.95
2025-02-09 23:00:00,26885.01,PJM-RTO,41.1,68.74,4.35
2025-02-10 00:00:00,29248.27,PJM-RTO,39.37,69.12,7.42
2025-02-10 01:00:00,30456.52,PJM-RTO,35.77,69.37,6.06
2025-02-10 02:00:00,31698.8,PJM-RTO,43.34,66.63,6.52
2025-02-10 03:00:00,32928.9,PJM-RTO,48.22,63.89,8.03
2025-02-10 04:00:00,33070.17,PJM-RTO,47.7,65.0,7.17
2025-02-10 05:00:00,35095.86,PJM-RTO,58.73,52.84,9.83
2025-02-10 06:00:00,34432.5,PJM-RTO,60.18,65.41,7.8
2025-02-10 07:00:00,35281.21,PJM-RTO,64.85,54.55,7.47
2025-02-10 08:00:00,36244.71,PJM-RTO,72.66,52.86,8.54
2025-02-10 09:00:00,36444.77,PJM-RTO,77.22,43.23,7.66
2025-02-10 10:00:00,36033.07,PJM-RTO,81.48,38.4,8.57
2025-02-10 11:00:00,34276.01,PJM-RTO,79.48,43.45,7.99
2025-02-10 12:00:00,33154.54,PJM-RTO,80.05,44.12,6.78
2025-02-10 13:00:00,32340.24,PJM-RTO,76.59,41.28,6.45
2025-02-10 14:00:00,32077.23,PJM-RTO,78.68,47.67,5.07
2025-02-10 15:00:00,30469.69,PJM-RTO,,41.75,5.04
2025-02-10 16:00:00,28964.49,PJM-RTO,74.15,52.5,2.3
2025-02-10 17:00:00,27313.09,PJM-RTO,60.9,54.66,4.31
2025-02-10 18:00:00,27195.29,PJM-RTO,58.6,54.51,2.7
2025-02-10 19:00:00,26463.39,PJM-RTO,51.42,56.27,4.21
2025-02-10 20:00:00,25484.12,PJM-RTO,47.24,62.95,3.79
2025-02-10 21:00:00,26745.72,PJM-RTO,51.21,68.13,5.88
2025-02-10 22:00:00,26474.01,PJM-RTO,42.17,74.41,4.29
2025-02-10 23:00:00,27926.59,PJM-RTO,39.61,67.55,7.2
2025-02-11 00:00:00,27776.87,PJM-RTO,41.26,70.24,5.86
2025-02-11 01:00:00,27897.07,PJM-RTO,38.43,69.91,6.03
2025-02-11 02:00:00,31405.36,PJM-RTO,44.48,72.83,6.86
2025-02-11 03:00:00,31025.65,PJM-RTO,46.27,62.63,7.54
2025-02-11 04:00:00,32648.77,PJM-RTO,49.3,63.51,7.4
2025-02-11 05:00:00,33276.96,PJM-RTO,51.72,62.23,7.78
2025-02-11 06:00:00,34937.48,PJM-RTO,55.85,53.42,7.53
2025-02-11 07:00:00,35598.76,PJM-RTO,67.22,49.91,5.49
2025-02-11 08:00:00,36587.66,PJM-RTO,68.19,48.01,8.08
2025-02-11 09:00:00,34248.85,PJM-RTO,75.78,47.78,7.6
2025-02-11 10:00:00,34098.78,PJM-RTO,78.15,45.26,6.15
2025-02-11 11:00:00,33300.56,PJM-RTO,,41.13,6.22
2025-02-11 12:00:00,33005.98,PJM-RTO,80.81,39.17,5.22
2025-02-11 13:00:00,31809.33,PJM-RTO,78.53,43.17,5.06
2025-02-11 14:00:00,30487.17,PJM-RTO,76.76,45.49,3.49
2025-02-11 15:00:00,29317.44,PJM-RTO,76.34,46.51,3.9
2025-02-11 16:00:00,27769.41,PJM-RTO,67.42,47.96,4.65
2025-02-11 17:00:00,27240.09,PJM-RTO,65.46,49.35,4.04
2025-02-11 18:00:00,25923.87,PJM-RTO,57.33,58.0,3.31
2025-02-11 19:00:00,26552.57,PJM-RTO,56.01,54.86,3.82
2025-02-11 20:00:00,26337.96,PJM-RTO,51.8,60.27,4.23
2025-02-11 21:00:00,26451.73,PJM-RTO,44.0,61.61,4.3
2025-02-11 22:00:00,25669.9,PJM-RTO,42.06,65.89,4.76
2025-02-11 23:00:00,26189.7,PJM-RTO,38.99,70.6,5.61
2025-02-12 00:00:00,26408.16,PJM-RTO,41.17,69.24,6.57
2025-02-12 01:00:00,27843.08,PJM-RTO,41.87,71.58,6.84
2025-02-12 02:00:00,29233.42,PJM-RTO,42.89,68.79,6.78
2025-02-12 03:00:00,30695.71,PJM-RTO,50.83,64.75,6.23
2025-02-12 04:00:00,31034.35,PJM-RTO,51.96,55.54,7.83
2025-02-12 05:00:00,32185.02,PJM-RTO,54.32,62.85,8.05
2025-02-12 06:00:00,33347.0,PJM-RTO,59.54,49.03,7.84
2025-02-12 07:00:00,33977.36,PJM-RTO,69.49,52.83,8.44
2025-02-12 08:00:00,34128.27,PJM-RTO,73.22,47.47,7.47
2025-02-12 09:00:00,34172.73,PJM-RTO,75.22,43.42,6.12
2025-02-12 10:00:00,32970.15,PJM-RTO,77.28,45.95,7.32
2025-02-12 11:00:00,30715.1,PJM-RTO,76.02,37.39,7.31
2025-02-12 12:00:00,30390.21,PJM-RTO,82.3,37.91,4.7
2025-02-12 13:00:00,30276.38,PJM-RTO,78.82,40.79,4.7
2025-02-12 14:00:00,28515.48,PJM-RTO,74.41,41.24,5.52
2025-02-12 15:00:00,28214.39,PJM-RTO,74.72,45.42,4.07
2025-02-12 16:00:00,26401.22,PJM-RTO,68.41,40.59,5.48
2025-02-12 17:00:00,25226.55,PJM-RTO,65.72,55.81,3.38
2025-02-12 18:00:00,24783.54,PJM-RTO,55.64,60.24,3.0
2025-02-12 19:00:00,24592.06,PJM-RTO,55.52,57.27,4.39
2025-02-12 20:00:00,24220.65,PJM-RTO,52.06,57.32,4.47
2025-02-12 21:00:00,24031.49,PJM-RTO,45.84,70.66,5.29
2025-02-12 22:00:00,25888.04,PJM-RTO,43.95,64.62,5.05
2025-02-12 23:00:00,26014.22,PJM-RTO,40.55,70.54,5.27
2025-02-13 00:00:00,24183.33,PJM-RTO,37.06,67.95,5.22
2025-02-13 01:00:00,26246.6,PJM-RTO,42.65,65.25,6.63
2025-02-13 02:00:00,27970.54,PJM-RTO,43.15,69.94,7.53
2025-02-13 03:00:00,28320.98,PJM-RTO,41.89,64.82,6.95
2025-02-13 04:00:00,30371.88,PJM-RTO,50.94,56.5,7.15
2025-02-13 05:00:00,29071.03,PJM-RTO,53.21,55.13,8.64
2025-02-13 06:00:00,31067.21,PJM-RTO,58.37,59.68,9.01
2025-02-13 07:00:00,31758.89,PJM-RTO,64.29,47.65,6.87
2025-02-13 08:00:00,32552.9,PJM-RTO,69.21,52.16,6.6
2025-02-13 09:00:00,32196.95,PJM-RTO,70.86,45.49,7.39
2025-02-13 10:00:00,32011.95,PJM-RTO,75.91,45.78,6.9
2025-02-13 11:00:00,31682.88,PJM-RTO,82.14,43.53,5.68
2025-02-13 12:00:00,31071.59,PJM-RTO,81.88,40.87,6.07
2025-02-13 13:00:00,28608.1,PJM-RTO,80.99,37.17,3.97
2025-02-13 14:00:00,27739.1,PJM-RTO,78.74,39.11,5.16
2025-02-13 15:00:00,26768.8,PJM-RTO,74.72,46.54,5.08
2025-02-13 16:00:00,24982.84,PJM-RTO,71.84,44.2,4.87
2025-02-13 17:00:00,23979.0,PJM-RTO,64.3,57.57,3.93
2025-02-13 18:00:00,23122.98,PJM-RTO,57.34,51.57,3.99
2025-02-13 19:00:00,23283.69,PJM-RTO,54.63,60.02,4.0
2025-02-13 20:00:00,23499.4,PJM-RTO,48.95,63.06,5.05
2025-02-13 21:00:00,22497.13,PJM-RTO,43.74,61.89,4.83
2025-02-13 22:00:00,23902.11,PJM-RTO,42.53,68.22,3.98
2025-02-13 23:00:00,23365.86,PJM-RTO,40.05,74.15,5.52
2025-02-14 00:00:00,24401.6,PJM-RTO,37.33,74.67,6.4
2025-02-14 01:00:00,25715.63,PJM-RTO,39.8,72.54,7.13
2025-02-14 02:00:00,27403.73,PJM-RTO,40.03,64.64,6.67
2025-02-14 03:00:00,28144.77,PJM-RTO,46.12,64.83,6.42
2025-02-14 04:00:00,30933.9,PJM-RTO,50.37,64.96,7.02
2025-02-14 05:00:00,30439.12,PJM-RTO,55.08,57.92,7.73
2025-02-14 06:00:00,31941.1,PJM-RTO,59.56,58.73,8.48
2025-02-14 07:00:00,31365.37,PJM-RTO,66.91,56.9,8.91
2025-02-14 08:00:00,31957.8,PJM-RTO,67.34,47.69,8.15
2025-02-14 09:00:00,33339.22,PJM-RTO,75.27,46.77,7.34
2025-02-14 10:00:00,31126.55,PJM-RTO,74.36,42.59,6.82
2025-02-14 11:00:00,30808.73,PJM-RTO,80.87,45.52,7.07
2025-02-14 12:00:00,30174.59,PJM-RTO,84.84,37.48,4.72
2025-02-14 13:00:00,27756.04,PJM-RTO,75.21,39.42,5.92
2025-02-14 14:00:00,27944.87,PJM-RTO,74.84,42.44,5.87
2025-02-14 15:00:00,26974.93,PJM-RTO,75.46,44.2,4.3
2025-02-14 16:00:00,24942.18,PJM-RTO,67.1,42.68,3.4
2025-02-14 17:00:00,24048.89,PJM-RTO,65.25,51.04,5.0
2025-02-14 18:00:00,22885.4,PJM-RTO,61.28,58.65,4.62
2025-02-14 19:00:00,22677.56,PJM-RTO,56.33,59.82,4.62
2025-02-14 20:00:00,22456.54,PJM-RTO,49.67,59.21,3.75
2025-02-14 21:00:00,22790.65,PJM-RTO,46.99,65.81,4.57
2025-02-14 22:00:00,22886.23,PJM-RTO,43.06,67.54,4.74
2025-02-14 23:00:00,24500.82,PJM-RTO,45.92,71.15,6.39
2025-02-15 00:00:00,26832.66,PJM-RTO,36.95,67.45,6.66
2025-02-15 01:00:00,26436.13,PJM-RTO,39.83,67.17,7.17
2025-02-15 02:00:00,28812.57,PJM-RTO,45.22,70.86,6.87
2025-02-15 03:00:00,30018.24,PJM-RTO,48.32,67.54,5.23
2025-02-15 04:00:00,31436.27,PJM-RTO,52.52,62.61,7.52
2025-02-15 05:00:00,32725.54,PJM-RTO,51.92,62.76,7.68
2025-02-15 06:00:00,33328.07,PJM-RTO,61.48,52.37,8.23
2025-02-15 07:00:00,33135.63,PJM-RTO,64.92,47.17,6.56
2025-02-15 08:00:00,34133.66,PJM-RTO,71.21,42.99,6.85
2025-02-15 09:00:00,33665.79,PJM-RTO,75.31,50.1,7.6
2025-02-15 10:00:00,33055.79,PJM-RTO,76.35,39.52,6.72
2025-02-15 11:00:00,32557.01,PJM-RTO,77.69,40.2,6.29
2025-02-15 12:00:00,31779.02,PJM-RTO,80.19,41.55,6.42
2025-02-15 13:00:00,29254.85,PJM-RTO,76.49,38.91,5.96
2025-02-15 14:00:00,29277.49,PJM-RTO,81.62,45.32,5.14
2025-02-15 15:00:00,27048.4,PJM-RTO,73.88,41.36,3.25
2025-02-15 16:00:00,26683.64,PJM-RTO,68.83,50.4,4.29
2025-02-15 17:00:00,25821.06,PJM-RTO,63.49,47.83,3.42
2025-02-15 18:00:00,24381.92,PJM-RTO,59.46,57.34,4.46
2025-02-15 19:00:00,24701.73,PJM-RTO,51.84,55.96,4.76
2025-02-15 20:00:00,23675.9,PJM-RTO,50.02,61.79,3.91
2025-02-15 21:00:00,23610.04,PJM-RTO,42.0,67.18,4.79
2025-02-15 22:00:00,25124.6,PJM-RTO,43.67,64.55,7.19
2025-02-15 23:00:00,25641.52,PJM-RTO,39.03,68.84,5.93
